2010,28
2011,28
2012,26
2013,6
2014,20
2015,16
2016,32
2017,20
2018,22
2019,20
2020,18
2021,22
2022,24
2023,18
2024,22
2025,26
2026,24
2027,18
2028,14
2029,20
2030,18
2031,14
2032,16
2033,22
2034,20
2035,16
2036,26
2037,14
2038,8
2039,28
2040,14
2041,20
2042,22
2043,16
2044,16
2045,20
2046,24
2047,14
2048,32
2049,18
2050,14
2051,16
2052,20
2053,14
2054,20
2055,8
2056,20
2057,20
2058,16
2059,20
2060,12
2061,24
2062,12
2063,28
2064,20
2065,20
2066,18
2067,24
2068,28
2069,24
2070,12
2071,16
2072,22
2073,16
2074,16
2075,18
2076,12
2077,14
2078,18
2079,22
2080,20
2081,16
2082,10
2083,22
2084,20
2085,14
2086,26
2087,10
2088,28
2089,32
2090,24
2091,20
2092,22
2093,28
2094,20
2095,30
2096,14
2097,20
2098,20
2099,16
2100,24
2101,22
2102,20
2103,30
2104,30
2105,16
2106,16
2107,22
2108,18
2109,34
2110,22
2111,16
2112,22
2113,26
2114,28
2115,10
2116,32
2117,22
2118,18
2119,18
2120,22
2121,16
2122,28
2123,20
2124,20
2125,18
2126,30
2127,24
2128,36
2129,18
2130,28
2131,30
2132,26
2133,10
2134,8
2135,14
2136,26
2137,16
2138,20
2139,18
2140,16
2141,22
2142,26
2143,18
2144,20
2145,26
2146,32
2147,24
2148,24
2149,30
2150,10
2151,18
2152,36
2153,20
2154,34
2155,16
2156,16
2157,22
2158,18
2159,30
2160,40
2161,24
2162,14
2163,32
2164,16
2165,12
2166,10
2167,22
2168,22
2169,18
2170,28
2171,22
2172,24
2173,18
2174,20
2175,24
2176,26
2177,12
2178,16
2179,24
2180,4
2181,26
2182,24
2183,16
2184,24
2185,20
2186,22
2187,20
2188,18
2189,26
2190,34
2191,12
2192,16
2193,26
2194,20
2195,20
2196,22
2197,24
2198,6
2199,24
2200,10
2201,20
2202,14
2203,16
2204,20
2205,6
2206,26
2207,20
2208,22
2209,20
2210,8
2211,14
2212,14
2213,26
2214,14
2215,20
2216,16
2217,24
2218,36
2219,18
2220,8
2221,12
2222,30
2223,22
2224,20
2225,24
2226,20
2227,22
2228,18
2229,10
2230,24
2231,20
2232,22
2233,30
2234,6
2235,22
2236,30
2237,28
2238,20
2239,28
2240,20
2241,18
2242,22
2243,12
2244,24
2245,16
2246,16
2247,26
2248,24
2249,18
2250,22
2251,22
2252,22
2253,18
2254,28
2255,12
2256,18
2257,36
2258,36
2259,26
2260,26
2261,18
2262,22
2263,24
2264,16
2265,26
2266,16
2267,14
2268,22
2269,16
2270,34
2271,28
2272,18
2273,14
2274,28
2275,16
2276,26
2277,26
2278,16
2279,8
2280,16
2281,18
2282,26
2283,18
2284,18
2285,20
2286,18
2287,20
2288,20
2289,16
2290,20
2291,32
2292,26
2293,24
2294,26
2295,24
2296,18
2297,8
2298,34
2299,24
2300,10
2301,10
2302,24
2303,18
2304,20
2305,22
2306,20
2307,18
2308,18
2309,16
2310,22
2311,18
2312,28
2313,34
2314,28
2315,24
2316,18
2317,20
2318,16
2319,28
2320,14
2321,18
2322,32
2323,14
2324,20
2325,18
2326,24
2327,12
2328,34
2329,20
2330,26
2331,16
2332,16
2333,20
2334,28
2335,16
2336,16
2337,12
2338,26
2339,16
2340,14
2341,20
2342,26
2343,28
2344,16
2345,26
2346,24
2347,20
2348,14
2349,26
2350,24
2351,22
2352,10
2353,22
2354,12
2355,20
2356,12
2357,18
2358,38
2359,22
2360,22
2361,18
2362,16
2363,26
2364,16
2365,32
2366,16
2367,18
2368,6
2369,18
2370,8
2371,10
2372,34
2373,26
2374,10
2375,20
2376,4
2377,20
2378,22
2379,14
2380,26
2381,26
2382,10
2383,18
2384,16
2385,14
2386,30
2387,18
2388,36
2389,24
2390,22
2391,28
2392,16
2393,22
2394,16
2395,26
2396,24
2397,18
2398,22
2399,16
2400,16
2401,34
2402,36
2403,26
2404,8
2405,24
2406,16
2407,20
2408,24
2409,32
2410,16
2411,32
2412,22
2413,8
2414,38
2415,24
2416,22
2417,30
2418,20
2419,32
2420,24
2421,12
2422,14
2423,20
2424,12
2425,32
2426,30
2427,36
2428,26
2429,20
2430,14
2431,26
2432,12
2433,28
2434,22
2435,18
2436,36
2437,22
2438,16
2439,12
2440,10
2441,24
2442,14
2443,36
2444,24
2445,18
2446,22
2447,24
2448,22
2449,34
2450,26
2451,30
2452,30
2453,24
2454,24
2455,22
2456,8
2457,16
2458,20
2459,36
2460,14
2461,32
2462,20
2463,12
2464,30
2465,20
2466,18
2467,18
2468,30
2469,16
2470,10
2471,26
2472,24
2473,10
2474,18
2475,18
2476,18
2477,32
2478,26
2479,20
2480,18
2481,28
2482,8
2483,24
2484,22
2485,14
2486,16
2487,10
2488,8
2489,18
2490,22
2491,22
2492,22
2493,36
2494,16
2495,16
2496,10
2497,18
2498,16
2499,18
2500,18
2501,22
2502,18
2503,22
2504,34
2505,28
2506,28
2507,26
2508,20
2509,20
2510,32
2511,16
2512,26
2513,18
2514,12
2515,18
2516,14
2517,20
2518,20
2519,14
2520,22
2521,28
2522,10
2523,24
2524,14
2525,18
2526,28
2527,24
2528,30
2529,16
2530,16
2531,26
2532,30
2533,16
2534,20
2535,28
2536,20
2537,20
2538,22
2539,34
2540,20
2541,28
2542,22
2543,22
2544,26
2545,22
2546,14
2547,10
2548,22
2549,26
2550,22
2551,24
2552,26
2553,22
2554,32
2555,16
2556,24
2557,28
2558,10
2559,14
2560,28
2561,26
2562,26
2563,32
2564,26
2565,22
2566,26
2567,26
2568,26
2569,20
2570,24
2571,48
2572,30
2573,34
2574,14
2575,20
2576,24
2577,26
2578,34
2579,20
2580,8
2581,18
2582,16
2583,22
2584,30
2585,24
2586,16
2587,12
2588,34
2589,24
2590,28
2591,20
2592,12
2593,30
2594,28
2595,30
2596,38
2597,20
2598,8
2599,20
2600,30
2601,18
2602,28
2603,28
2604,28
2605,24
2606,28
2607,12
2608,18
2609,26
2610,22
2611,18
2612,26
2613,22
2614,24
2615,24
2616,40
2617,16
2618,18
2619,16
2620,24
2621,20
2622,30
2623,16
2624,24
2625,24
2626,30
2627,18
2628,16
2629,10
2630,34
2631,20
2632,28
2633,16
2634,22
2635,16
2636,6
2637,8
2638,28
2639,18
2640,14
2641,22
2642,12
2643,22
2644,30
2645,14
2646,18
2647,22
2648,28
2649,20
2650,18
2651,26
2652,20
2653,22
2654,24
2655,30
2656,18
2657,18
2658,16
2659,24
2660,10
2661,14
2662,28
2663,18
2664,22
2665,20
2666,14
2667,30
2668,18
2669,22
2670,24
2671,14
2672,26
2673,14
2674,24
2675,32
2676,26
2677,10
2678,18
2679,22
2680,16
2681,30
2682,16
2683,10
2684,26
2685,14
2686,32
2687,12
2688,12
2689,14
2690,20
2691,22
2692,12
2693,22
2694,24
2695,28
2696,26
2697,22
2698,18
2699,20
2700,20
2701,24
2702,26
2703,22
2704,22
2705,24
2706,20
2707,20
2708,28
2709,12
2710,22
2711,10
2712,24
2713,24
2714,14
2715,22
2716,32
2717,26
2718,14
2719,26
2720,26
2721,18
2722,16
2723,22
2724,26
2725,24
2726,20
2727,20
2728,24
2729,18
2730,14
2731,26
2732,18
2733,18
2734,14
2735,20
2736,20
2737,6
2738,22
2739,18
2740,14
2741,18
2742,18
2743,14
2744,18
2745,14
2746,34
2747,20
2748,14
2749,28
2750,32
2751,20
2752,14
2753,34
2754,26
2755,26
2756,14
2757,24
2758,28
2759,16
2760,14
2761,32
2762,30
2763,26
2764,16
2765,12
2766,18
2767,20
2768,18
2769,26
2770,24
2771,16
2772,20
2773,26
2774,18
2775,10
2776,28
2777,8
2778,16
2779,18
2780,18
2781,16
2782,16
2783,16
2784,22
2785,22
2786,12
2787,18
2788,16
2789,36
2790,34
2791,16
2792,28
2793,20
2794,16
2795,4
2796,14
2797,24
2798,14
2799,24
2800,24
2801,16
2802,24
2803,16
2804,24
2805,16
2806,22
2807,20
2808,12
2809,38
2810,18
2811,22
2812,26
2813,6
2814,16
2815,20
2816,20
2817,20
2818,16
2819,10
2820,16
2821,24
2822,12
2823,12
2824,28
2825,16
2826,12
2827,20
2828,12
2829,18
2830,22
2831,16
2832,26
2833,24
2834,22
2835,8
2836,12
2837,24
2838,20
2839,22
2840,22
2841,32
2842,12
2843,28
2844,18
2845,12
2846,10
2847,26
2848,27
2849,40
2850,48
2851,48
2852,67
2853,77
2854,88
2855,107
2856,78
2857,2
2858,0
2859,24
2860,22
2861,20
2862,20
2863,18
2864,34
2865,14
2866,30
2867,22
2868,20
2869,16
2870,16
2871,26
2872,8
2873,22
2874,16
2875,18
2876,20
2877,16
2878,14
2879,24
2880,26
2881,10
2882,14
2883,26
2884,34
2885,28
2886,24
2887,22
2888,16
2889,18
2890,18
2891,28
2892,20
2893,16
2894,32
2895,28
2896,26
2897,14
2898,16
2899,16
2900,30
2901,24
2902,18
2903,30
2904,18
2905,20
2906,24
2907,32
2908,26
2909,22
2910,18
2911,24
2912,26
2913,14
2914,8
2915,20
2916,30
2917,14
2918,16
2919,28
2920,28
2921,18
2922,20
2923,22
2924,14
2925,18
2926,18
2927,24
2928,28
2929,14
2930,16
2931,26
2932,16
2933,32
2934,16
2935,22
2936,20
2937,22
2938,18
2939,10
2940,30
2941,26
2942,26
2943,20
2944,18
2945,32
2946,24
2947,20
2948,18
2949,14
2950,10
2951,16
2952,42
2953,20
2954,14
2955,36
2956,16
2957,28
2958,28
2959,22
2960,26
2961,28
2962,14
2963,32
2964,14
2965,20
2966,30
2967,22
2968,14
2969,34
2970,32
2971,10
2972,36
2973,20
2974,16
2975,24
2976,16
2977,26
2978,30
2979,6
2980,16
2981,20
2982,18
2983,22
2984,24
2985,22
2986,22
2987,36
2988,14
2989,16
2990,26
2991,20
2992,24
2993,18
2994,12
2995,10
2996,22
2997,24
2998,6
2999,28
